"Notes","State","State Code","Year","Year Code","OE Gestational Age 10","OE Gestational Age 10 Code","Infant Birth Weight 12","Infant Birth Weight 12 Code",Births,Average Birth Weight
,"Wisconsin","55","2015","2015","40 weeks","07","4000 - 4499 grams","09",2011,4183.98
,"Wisconsin","55","2015","2015","40 weeks","07","4500 - 4999 grams","10",266,4643.00
,"Wisconsin","55","2015","2015","40 weeks","07","5000 - 8165 grams","11",24,5307.00
,"Wisconsin","55","2015","2015","41 weeks","08","2500 - 2999 grams","06",168,2843.18
,"Wisconsin","55","2015","2015","41 weeks","08","3000 - 3499 grams","07",1405,3288.45
,"Wisconsin","55","2015","2015","41 weeks","08","3500 - 3999 grams","08",1986,3743.00
,"Wisconsin","55","2015","2015","41 weeks","08","4000 - 4499 grams","09",845,4193.89
,"Wisconsin","55","2015","2015","41 weeks","08","4500 - 4999 grams","10",165,4660.61
,"Wisconsin","55","2015","2015","41 weeks","08","5000 - 8165 grams","11",10,5117.10
,"Wisconsin","55","2015","2015","42 weeks or more","09","3000 - 3499 grams","07",70,3290.94
,"Wisconsin","55","2015","2015","42 weeks or more","09","3500 - 3999 grams","08",120,3762.62
,"Wisconsin","55","2015","2015","42 weeks or more","09","4000 - 4499 grams","09",80,4212.15
,"Wisconsin","55","2015","2015","42 weeks or more","09","4500 - 4999 grams","10",26,4654.58
,"Wisconsin","55","2015","2015","Unknown or Not Stated","10","2500 - 2999 grams","06",27,2790.93
,"Wisconsin","55","2015","2015","Unknown or Not Stated","10","3000 - 3499 grams","07",57,3270.16
,"Wisconsin","55","2015","2015","Unknown or Not Stated","10","3500 - 3999 grams","08",42,3761.48
,"Wisconsin","55","2015","2015","Unknown or Not Stated","10","4000 - 4499 grams","09",17,4187.06
,"Wisconsin","55","2016","2016","Under 20 weeks","01","499 grams or less","01",10,264.10
,"Wisconsin","55","2016","2016","Under 20 weeks","01","Unknown or Not Stated","12",13,Not Applicable
,"Wisconsin","55","2016","2016","20 - 27 weeks","02","499 grams or less","01",73,399.23
,"Wisconsin","55","2016","2016","20 - 27 weeks","02","500 - 999 grams","02",230,707.78
,"Wisconsin","55","2016","2016","20 - 27 weeks","02","1000 - 1499 grams","03",72,1119.78
,"Wisconsin","55","2016","2016","28 - 31 weeks","03","500 - 999 grams","02",54,862.50
,"Wisconsin","55","2016","2016","28 - 31 weeks","03","1000 - 1499 grams","03",274,1271.95
,"Wisconsin","55","2016","2016","28 - 31 weeks","03","1500 - 1999 grams","04",207,1673.50
,"Wisconsin","55","2016","2016","28 - 31 weeks","03","2000 - 2499 grams","05",26,2122.00
,"Wisconsin","55","2016","2016","32 - 35 weeks","04","1000 - 1499 grams","03",102,1351.37
,"Wisconsin","55","2016","2016","32 - 35 weeks","04","1500 - 1999 grams","04",651,1795.18
,"Wisconsin","55","2016","2016","32 - 35 weeks","04","2000 - 2499 grams","05",1181,2247.92
,"Wisconsin","55","2016","2016","32 - 35 weeks","04","2500 - 2999 grams","06",737,2706.53
,"Wisconsin","55","2016","2016","32 - 35 weeks","04","3000 - 3499 grams","07",166,3184.19
,"Wisconsin","55","2016","2016","32 - 35 weeks","04","3500 - 3999 grams","08",38,3730.71
,"Wisconsin","55","2016","2016","36 weeks","05","1500 - 1999 grams","04",77,1847.01
,"Wisconsin","55","2016","2016","36 weeks","05","2000 - 2499 grams","05",593,2316.53
,"Wisconsin","55","2016","2016","36 weeks","05","2500 - 2999 grams","06",1112,2748.00
,"Wisconsin","55","2016","2016","36 weeks","05","3000 - 3499 grams","07",571,3188.94
,"Wisconsin","55","2016","2016","36 weeks","05","3500 - 3999 grams","08",119,3685.81
,"Wisconsin","55","2016","2016","36 weeks","05","4000 - 4499 grams","09",20,4174.15
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","1500 - 1999 grams","04",55,1855.75
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","2000 - 2499 grams","05",1231,2337.85
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","2500 - 2999 grams","06",7836,2805.74
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","3000 - 3499 grams","07",17116,3254.33
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","3500 - 3999 grams","08",11250,3710.34
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","4000 - 4499 grams","09",2745,4181.16
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","4500 - 4999 grams","10",406,4654.88
,"Wisconsin","55","2016","2016","37 - 39 weeks","06","5000 - 8165 grams","11",64,5261.25
,"Wisconsin","55","2016","2016","40 weeks","07","2000 - 2499 grams","05",57,2341.42
,"Wisconsin","55","2016","2016","40 weeks","07","2500 - 2999 grams","06",945,2849.56
,"Wisconsin","55","2016","2016","40 weeks","07","3000 - 3499 grams","07",5393,3286.33
,"Wisconsin","55","2016","2016","40 weeks","07","3500 - 3999 grams","08",6082,3727.95
,"Wisconsin","55","2016","2016","40 weeks","07","4000 - 4499 grams","09",1981,4181.60
,"Wisconsin","55","2016","2016","40 weeks","07","4500 - 4999 grams","10",278,4649.20
,"Wisconsin","55","2016","2016","40 weeks","07","5000 - 8165 grams","11",34,5195.09
,"Wisconsin","55","2016","2016","41 weeks","08","2500 - 2999 grams","06",189,2862.08
,"Wisconsin","55","2016","2016","41 weeks","08","3000 - 3499 grams","07",1276,3295.55
,"Wisconsin","55","2016","2016","41 weeks","08","3500 - 3999 grams","08",1975,3740.26
,"Wisconsin","55","2016","2016","41 weeks","08","4000 - 4499 grams","09",818,4192.43
,"Wisconsin","55","2016","2016","41 weeks","08","4500 - 4999 grams","10",167,4659.66
,"Wisconsin","55","2016","2016","41 weeks","08","5000 - 8165 grams","11",12,5228.42
,"Wisconsin","55","2016","2016","42 weeks or more","09","3000 - 3499 grams","07",57,3289.72
,"Wisconsin","55","2016","2016","42 weeks or more","09","3500 - 3999 grams","08",109,3735.72
,"Wisconsin","55","2016","2016","42 weeks or more","09","4000 - 4499 grams","09",63,4219.65
,"Wisconsin","55","2016","2016","42 weeks or more","09","4500 - 4999 grams","10",17,4703.29
,"Wisconsin","55","2016","2016","Unknown or Not Stated","10","3000 - 3499 grams","07",13,3232.23
,"Wisconsin","55","2017","2017","Under 20 weeks","01","499 grams or less","01",19,251.32
,"Wisconsin","55","2017","2017","Under 20 weeks","01","Unknown or Not Stated","12",15,Not Applicable
,"Wisconsin","55","2017","2017","20 - 27 weeks","02","499 grams or less","01",77,378.97
,"Wisconsin","55","2017","2017","20 - 27 weeks","02","500 - 999 grams","02",236,731.44
,"Wisconsin","55","2017","2017","20 - 27 weeks","02","1000 - 1499 grams","03",43,1120.51
,"Wisconsin","55","2017","2017","28 - 31 weeks","03","500 - 999 grams","02",50,871.32
,"Wisconsin","55","2017","2017","28 - 31 weeks","03","1000 - 1499 grams","03",239,1275.12
,"Wisconsin","55","2017","2017","28 - 31 weeks","03","1500 - 1999 grams","04",217,1690.37
,"Wisconsin","55","2017","2017","28 - 31 weeks","03","2000 - 2499 grams","05",20,2139.75
,"Wisconsin","55","2017","2017","32 - 35 weeks","04","1000 - 1499 grams","03",114,1349.33
,"Wisconsin","55","2017","2017","32 - 35 weeks","04","1500 - 1999 grams","04",664,1809.47
,"Wisconsin","55","2017","2017","32 - 35 weeks","04","2000 - 2499 grams","05",1197,2252.08
,"Wisconsin","55","2017","2017","32 - 35 weeks","04","2500 - 2999 grams","06",701,2700.09
,"Wisconsin","55","2017","2017","32 - 35 weeks","04","3000 - 3499 grams","07",148,3178.86
,"Wisconsin","55","2017","2017","32 - 35 weeks","04","3500 - 3999 grams","08",28,3679.32
,"Wisconsin","55","2017","2017","36 weeks","05","1500 - 1999 grams","04",77,1844.66
,"Wisconsin","55","2017","2017","36 weeks","05","2000 - 2499 grams","05",552,2319.75
,"Wisconsin","55","2017","2017","36 weeks","05","2500 - 2999 grams","06",1109,2749.62
,"Wisconsin","55","2017","2017","36 weeks","05","3000 - 3499 grams","07",584,3203.04
,"Wisconsin","55","2017","2017","36 weeks","05","3500 - 3999 grams","08",100,3700.16
,"Wisconsin","55","2017","2017","36 weeks","05","4000 - 4499 grams","09",30,4200.10
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","1500 - 1999 grams","04",79,1863.38
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","2000 - 2499 grams","05",1297,2340.80
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","2500 - 2999 grams","06",7763,2803.86
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","3000 - 3499 grams","07",16721,3254.33
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","3500 - 3999 grams","08",10976,3709.75
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","4000 - 4499 grams","09",2731,4182.96
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","4500 - 4999 grams","10",429,4665.57
,"Wisconsin","55","2017","2017","37 - 39 weeks","06","5000 - 8165 grams","11",59,5226.41
,"Wisconsin","55","2017","2017","40 weeks","07","2000 - 2499 grams","05",51,2363.59
,"Wisconsin","55","2017","2017","40 weeks","07","2500 - 2999 grams","06",1005,2845.72
,"Wisconsin","55","2017","2017","40 weeks","07","3000 - 3499 grams","07",5193,3280.28
,"Wisconsin","55","2017","2017","40 weeks","07","3500 - 3999 grams","08",5836,3722.95
,"Wisconsin","55","2017","2017","40 weeks","07","4000 - 4499 grams","09",1818,4186.73
,"Wisconsin","55","2017","2017","40 weeks","07","4500 - 4999 grams","10",248,4656.38
,"Wisconsin","55","2017","2017","40 weeks","07","5000 - 8165 grams","11",18,5237.56
,"Wisconsin","55","2017","2017","41 weeks","08","2000 - 2499 grams","05",10,2383.00
,"Wisconsin","55","2017","2017","41 weeks","08","2500 - 2999 grams","06",179,2862.56
,"Wisconsin","55","2017","2017","41 weeks","08","3000 - 3499 grams","07",1232,3295.95
,"Wisconsin","55","2017","2017","41 weeks","08","3500 - 3999 grams","08",1851,3734.41
,"Wisconsin","55","2017","2017","41 weeks","08","4000 - 4499 grams","09",760,4192.63
,"Wisconsin","55","2017","2017","41 weeks","08","4500 - 4999 grams","10",129,4664.29
,"Wisconsin","55","2017","2017","42 weeks or more","09","2500 - 2999 grams","06",14,2829.21
,"Wisconsin","55","2017","2017","42 weeks or more","09","3000 - 3499 grams","07",52,3305.77
,"Wisconsin","55","2017","2017","42 weeks or more","09","3500 - 3999 grams","08",98,3737.15
,"Wisconsin","55","2017","2017","42 weeks or more","09","4000 - 4499 grams","09",59,4186.49
,"Wisconsin","55","2017","2017","42 weeks or more","09","4500 - 4999 grams","10",16,4658.12
,"Wisconsin","55","2017","2017","Unknown or Not Stated","10","2500 - 2999 grams","06",17,2787.35
,"Wisconsin","55","2017","2017","Unknown or Not Stated","10","3000 - 3499 grams","07",12,3221.75
,"Wisconsin","55","2018","2018","Under 20 weeks","01","499 grams or less","01",11,267.64
,"Wisconsin","55","2018","2018","Under 20 weeks","01","Unknown or Not Stated","12",17,Not Applicable
,"Wisconsin","55","2018","2018","20 - 27 weeks","02","499 grams or less","01",83,394.77
,"Wisconsin","55","2018","2018","20 - 27 weeks","02","500 - 999 grams","02",218,716.37
,"Wisconsin","55","2018","2018","20 - 27 weeks","02","1000 - 1499 grams","03",56,1152.48
,"Wisconsin","55","2018","2018","28 - 31 weeks","03","500 - 999 grams","02",55,845.09
,"Wisconsin","55","2018","2018","28 - 31 weeks","03","1000 - 1499 grams","03",239,1276.64
,"Wisconsin","55","2018","2018","28 - 31 weeks","03","1500 - 1999 grams","04",188,1701.05
,"Wisconsin","55","2018","2018","28 - 31 weeks","03","2000 - 2499 grams","05",29,2132.07
,"Wisconsin","55","2018","2018","32 - 35 weeks","04","1000 - 1499 grams","03",90,1324.99
,"Wisconsin","55","2018","2018","32 - 35 weeks","04","1500 - 1999 grams","04",650,1795.11
,"Wisconsin","55","2018","2018","32 - 35 weeks","04","2000 - 2499 grams","05",1226,2245.62
,"Wisconsin","55","2018","2018","32 - 35 weeks","04","2500 - 2999 grams","06",687,2701.78
,"Wisconsin","55","2018","2018","32 - 35 weeks","04","3000 - 3499 grams","07",204,3178.39
,"Wisconsin","55","2018","2018","32 - 35 weeks","04","3500 - 3999 grams","08",34,3718.56
,"Wisconsin","55","2018","2018","36 weeks","05","1500 - 1999 grams","04",85,1838.72
,"Wisconsin","55","2018","2018","36 weeks","05","2000 - 2499 grams","05",590,2310.91
,"Wisconsin","55","2018","2018","36 weeks","05","2500 - 2999 grams","06",1119,2744.21
,"Wisconsin","55","2018","2018","36 weeks","05","3000 - 3499 grams","07",568,3196.23
,"Wisconsin","55","2018","2018","36 weeks","05","3500 - 3999 grams","08",121,3672.78
,"Wisconsin","55","2018","2018","36 weeks","05","4000 - 4499 grams","09",25,4216.00
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","1500 - 1999 grams","04",74,1854.23
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","2000 - 2499 grams","05",1257,2342.36
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","2500 - 2999 grams","06",7803,2802.94
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","3000 - 3499 grams","07",16730,3252.76
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","3500 - 3999 grams","08",11075,3710.35
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","4000 - 4499 grams","09",2794,4183.06
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","4500 - 4999 grams","10",400,4668.32
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","5000 - 8165 grams","11",54,5282.02
,"Wisconsin","55","2018","2018","37 - 39 weeks","06","Unknown or Not Stated","12",14,Not Applicable
,"Wisconsin","55","2018","2018","40 weeks","07","2000 - 2499 grams","05",52,2376.62
,"Wisconsin","55","2018","2018","40 weeks","07","2500 - 2999 grams","06",952,2842.92
,"Wisconsin","55","2018","2018","40 weeks","07","3000 - 3499 grams","07",4959,3283.56
,"Wisconsin","55","2018","2018","40 weeks","07","3500 - 3999 grams","08",5495,3726.43
,"Wisconsin","55","2018","2018","40 weeks","07","4000 - 4499 grams","09",1768,4184.52
,"Wisconsin","55","2018","2018","40 weeks","07","4500 - 4999 grams","10",273,4661.75
,"Wisconsin","55","2018","2018","40 weeks","07","5000 - 8165 grams","11",11,5309.73
,"Wisconsin","55","2018","2018","41 weeks","08","2500 - 2999 grams","06",162,2856.77
,"Wisconsin","55","2018","2018","41 weeks","08","3000 - 3499 grams","07",1079,3299.70
,"Wisconsin","55","2018","2018","41 weeks","08","3500 - 3999 grams","08",1610,3740.14
,"Wisconsin","55","2018","2018","41 weeks","08","4000 - 4499 grams","09",738,4187.70
,"Wisconsin","55","2018","2018","41 weeks","08","4500 - 4999 grams","10",118,4679.75
,"Wisconsin","55","2018","2018","41 weeks","08","5000 - 8165 grams","11",11,5279.55
,"Wisconsin","55","2018","2018","42 weeks or more","09","2500 - 2999 grams","06",15,2830.73
,"Wisconsin","55","2018","2018","42 weeks or more","09","3000 - 3499 grams","07",51,3269.22
,"Wisconsin","55","2018","2018","42 weeks or more","09","3500 - 3999 grams","08",105,3756.19
,"Wisconsin","55","2018","2018","42 weeks or more","09","4000 - 4499 grams","09",56,4182.70
,"Wisconsin","55","2018","2018","42 weeks or more","09","4500 - 4999 grams","10",16,4674.25
,"Wisconsin","55","2018","2018","Unknown or Not Stated","10","2500 - 2999 grams","06",11,2805.00
,"Wisconsin","55","2018","2018","Unknown or Not Stated","10","3000 - 3499 grams","07",14,3183.00
,"Wisconsin","55","2019","2019","Under 20 weeks","01","499 grams or less","01",11,267.18
,"Wisconsin","55","2019","2019","Under 20 weeks","01","Unknown or Not Stated","12",17,Not Applicable
,"Wisconsin","55","2019","2019","20 - 27 weeks","02","499 grams or less","01",84,389.14
,"Wisconsin","55","2019","2019","20 - 27 weeks","02","500 - 999 grams","02",229,740.79
,"Wisconsin","55","2019","2019","20 - 27 weeks","02","1000 - 1499 grams","03",58,1121.33
,"Wisconsin","55","2019","2019","28 - 31 weeks","03","500 - 999 grams","02",47,844.17
,"Wisconsin","55","2019","2019","28 - 31 weeks","03","1000 - 1499 grams","03",292,1250.88
,"Wisconsin","55","2019","2019","28 - 31 weeks","03","1500 - 1999 grams","04",192,1686.30
,"Wisconsin","55","2019","2019","28 - 31 weeks","03","2000 - 2499 grams","05",21,2168.86
,"Wisconsin","55","2019","2019","28 - 31 weeks","03","3000 - 3499 grams","07",10,3243.90
,"Wisconsin","55","2019","2019","32 - 35 weeks","04","1000 - 1499 grams","03",87,1328.21
,"Wisconsin","55","2019","2019","32 - 35 weeks","04","1500 - 1999 grams","04",662,1799.17
,"Wisconsin","55","2019","2019","32 - 35 weeks","04","2000 - 2499 grams","05",1142,2247.78
,"Wisconsin","55","2019","2019","32 - 35 weeks","04","2500 - 2999 grams","06",693,2695.71
,"Wisconsin","55","2019","2019","32 - 35 weeks","04","3000 - 3499 grams","07",180,3169.01
,"Wisconsin","55","2019","2019","32 - 35 weeks","04","3500 - 3999 grams","08",36,3736.81
,"Wisconsin","55","2019","2019","32 - 35 weeks","04","4000 - 4499 grams","09",11,4157.82
,"Wisconsin","55","2019","2019","36 weeks","05","1500 - 1999 grams","04",75,1888.92
,"Wisconsin","55","2019","2019","36 weeks","05","2000 - 2499 grams","05",540,2306.17
,"Wisconsin","55","2019","2019","36 weeks","05","2500 - 2999 grams","06",1194,2743.64
,"Wisconsin","55","2019","2019","36 weeks","05","3000 - 3499 grams","07",591,3193.10
,"Wisconsin","55","2019","2019","36 weeks","05","3500 - 3999 grams","08",123,3673.92
,"Wisconsin","55","2019","2019","36 weeks","05","4000 - 4499 grams","09",24,4166.04
,"Wisconsin","55","2019","2019","36 weeks","05","4500 - 4999 grams","10",11,4647.00
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","1500 - 1999 grams","04",60,1855.32
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","2000 - 2499 grams","05",1224,2340.24
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","2500 - 2999 grams","06",7685,2808.02
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","3000 - 3499 grams","07",17237,3253.06
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","3500 - 3999 grams","08",11201,3710.52
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","4000 - 4499 grams","09",2829,4175.83
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","4500 - 4999 grams","10",386,4657.13
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","5000 - 8165 grams","11",60,5259.83
,"Wisconsin","55","2019","2019","37 - 39 weeks","06","Unknown or Not Stated","12",20,Not Applicable
,"Wisconsin","55","2019","2019","40 weeks","07","2000 - 2499 grams","05",33,2398.48
,"Wisconsin","55","2019","2019","40 weeks","07","2500 - 2999 grams","06",901,2854.46
,"Wisconsin","55","2019","2019","40 weeks","07","3000 - 3499 grams","07",4708,3281.81
,"Wisconsin","55","2019","2019","40 weeks","07","3500 - 3999 grams","08",5200,3723.82
,"Wisconsin","55","2019","2019","40 weeks","07","4000 - 4499 grams","09",1670,4181.81
